Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage
-6.655499999999999,0.75,-6.655499999999999,0.121875
-6.6801499999999985,0.8125,-6.6801499999999985,0.121875
-6.704799999999999,0.8125,-6.704799999999999,0.121875
-6.729449999999999,0.8125,-6.729449999999999,0.121875
-6.754099999999998,0.875,-6.754099999999998,0.11875
-6.778749999999999,0.8125,-6.778749999999999,0.125
-6.803399999999999,0.8125,-6.803399999999999,0.121875
-6.828049999999999,0.8125,-6.828049999999999,0.121875
-6.852699999999999,0.8125,-6.852699999999999,0.11875
-6.877349999999999,0.8125,-6.877349999999999,0.121875
-6.901999999999999,0.8125,-6.901999999999999,0.125
-6.926649999999999,0.8125,-6.926649999999999,0.11875
-6.951299999999999,0.8125,-6.951299999999999,0.125
-6.975949999999999,0.8125,-6.975949999999999,0.11875
-7.000599999999999,0.8125,-7.000599999999999,0.125
-7.025249999999999,0.8125,-7.025249999999999,0.125
-7.049899999999999,0.8125,-7.049899999999999,0.125
-7.074549999999999,0.8125,-7.074549999999999,0.121875
-7.099199999999999,0.8125,-7.099199999999999,0.121875
-7.123849999999999,0.875,-7.123849999999999,0.121875
-7.1484999999999985,0.8125,-7.1484999999999985,0.11875
-7.173149999999999,0.8125,-7.173149999999999,0.121875
-7.197799999999999,0.8125,-7.197799999999999,0.11875
-7.2224499999999985,0.875,-7.2224499999999985,0.121875
-7.247099999999999,0.8125,-7.247099999999999,0.121875
-7.271749999999999,0.8125,-7.271749999999999,0.11875
-7.296399999999998,0.875,-7.296399999999998,0.121875
-7.321049999999999,0.75,-7.321049999999999,0.11875
-7.345699999999999,0.8125,-7.345699999999999,0.11875
-7.370349999999998,0.8125,-7.370349999999998,0.121875
-7.394999999999999,0.8125,-7.394999999999999,0.121875
-7.419649999999999,0.8125,-7.419649999999999,0.121875
-7.444299999999998,0.8125,-7.444299999999998,0.121875
-7.468949999999999,0.8125,-7.468949999999999,0.121875
-7.493599999999999,0.8125,-7.493599999999999,0.121875
-7.518249999999998,0.8125,-7.518249999999998,0.121875
-7.542899999999999,0.75,-7.542899999999999,0.121875
-7.567549999999999,0.8125,-7.567549999999999,0.121875
-7.592199999999998,0.8125,-7.592199999999998,0.11875
-7.616849999999999,0.8125,-7.616849999999999,0.121875
-7.641499999999999,0.8125,-7.641499999999999,0.121875
-7.666149999999998,0.8125,-7.666149999999998,0.11875
-7.6907999999999985,0.8125,-7.6907999999999985,0.121875
-7.715449999999999,0.875,-7.715449999999999,0.121875
-7.740099999999999,0.8125,-7.740099999999999,0.125
-7.7647499999999985,0.75,-7.7647499999999985,0.121875
-7.789399999999999,0.875,-7.789399999999999,0.11875
-7.814049999999999,0.75,-7.814049999999999,0.121875
-7.8386999999999984,0.8125,-7.8386999999999984,0.11875
-7.863349999999999,0.8125,-7.863349999999999,0.121875
-7.887999999999999,0.8125,-7.887999999999999,0.11875
-7.912649999999998,0.75,-7.912649999999998,0.121875
-7.937299999999999,0.875,-7.937299999999999,0.121875
-7.961949999999999,0.8125,-7.961949999999999,0.121875
-7.986599999999998,0.75,-7.986599999999998,0.121875
-8.011249999999999,0.75,-8.011249999999999,0.121875
-8.035899999999998,0.8125,-8.035899999999998,0.125
-8.060549999999997,0.8125,-8.060549999999997,0.11875
-8.085199999999997,0.8125,-8.085199999999997,0.125
-8.109849999999998,0.75,-8.109849999999998,0.121875
-8.134499999999997,0.8125,-8.134499999999997,0.11875
-8.159149999999999,0.875,-8.159149999999999,0.11875
-8.183799999999998,0.875,-8.183799999999998,0.11875
-8.208449999999997,0.75,-8.208449999999997,0.121875
-8.233099999999999,0.75,-8.233099999999999,0.11875
-8.257749999999998,0.8125,-8.257749999999998,0.121875
-8.282399999999997,0.875,-8.282399999999997,0.121875
-8.307049999999998,0.75,-8.307049999999998,0.121875
-8.331699999999998,0.8125,-8.331699999999998,0.121875
-8.356349999999997,0.8125,-8.356349999999997,0.11875
-8.380999999999998,0.75,-8.380999999999998,0.121875
-8.405649999999998,0.875,-8.405649999999998,0.121875
-8.430299999999997,0.75,-8.430299999999997,0.125
-8.454949999999998,0.8125,-8.454949999999998,0.125
-8.479599999999998,0.875,-8.479599999999998,0.121875
-8.504249999999997,0.8125,-8.504249999999997,0.121875
-8.528899999999998,0.75,-8.528899999999998,0.11875
-8.553549999999998,0.8125,-8.553549999999998,0.121875
-8.578199999999997,0.8125,-8.578199999999997,0.121875
-8.602849999999998,0.875,-8.602849999999998,0.121875
-8.627499999999998,0.75,-8.627499999999998,0.11875
-8.652149999999997,0.75,-8.652149999999997,0.121875
-8.676799999999998,0.8125,-8.676799999999998,0.121875
-8.701449999999998,0.75,-8.701449999999998,0.121875
-8.726099999999997,0.875,-8.726099999999997,0.11875
-8.750749999999998,0.75,-8.750749999999998,0.125
-8.775399999999998,0.75,-8.775399999999998,0.121875
-8.800049999999997,0.75,-8.800049999999997,0.121875
-8.824699999999998,0.8125,-8.824699999999998,0.11875
-8.849349999999998,0.8125,-8.849349999999998,0.121875
-8.873999999999997,0.75,-8.873999999999997,0.121875
-8.898649999999998,0.8125,-8.898649999999998,0.11875
-8.923299999999998,0.8125,-8.923299999999998,0.121875
-8.947949999999997,0.8125,-8.947949999999997,0.125
-8.972599999999998,0.75,-8.972599999999998,0.11875
-8.997249999999998,0.75,-8.997249999999998,0.121875
-9.021899999999997,0.8125,-9.021899999999997,0.121875
-9.046549999999998,0.75,-9.046549999999998,0.121875
-9.071199999999997,0.875,-9.071199999999997,0.125
-9.095849999999997,0.8125,-9.095849999999997,0.121875
-9.120499999999998,0.8125,-9.120499999999998,0.121875
-9.145149999999997,0.75,-9.145149999999997,0.121875
-9.169799999999997,0.75,-9.169799999999997,0.125
-9.194449999999998,0.8125,-9.194449999999998,0.121875
-9.219099999999997,0.8125,-9.219099999999997,0.121875
-9.243749999999997,0.875,-9.243749999999997,0.125
-9.268399999999998,0.8125,-9.268399999999998,0.125
-9.293049999999997,0.875,-9.293049999999997,0.121875
-9.317699999999997,0.75,-9.317699999999997,0.121875
-9.342349999999998,0.8125,-9.342349999999998,0.121875
-9.366999999999997,0.8125,-9.366999999999997,0.121875
-9.391649999999997,0.8125,-9.391649999999997,0.125
-9.416299999999998,0.8125,-9.416299999999998,0.11875
-9.440949999999997,0.75,-9.440949999999997,0.121875
-9.465599999999997,0.8125,-9.465599999999997,0.125
-9.490249999999998,0.875,-9.490249999999998,0.121875
-9.514899999999997,0.875,-9.514899999999997,0.11875
-9.539549999999997,0.8125,-9.539549999999997,0.121875
-9.564199999999998,0.75,-9.564199999999998,0.121875
-9.588849999999997,0.8125,-9.588849999999997,0.11875
-9.613499999999997,0.8125,-9.613499999999997,0.11875
-9.638149999999998,0.8125,-9.638149999999998,0.121875
-9.662799999999997,0.8125,-9.662799999999997,0.125
-9.687449999999997,0.8125,-9.687449999999997,0.121875
-9.712099999999998,0.75,-9.712099999999998,0.121875
-9.736749999999997,0.8125,-9.736749999999997,0.11875
-9.761399999999997,0.875,-9.761399999999997,0.121875
-9.786049999999998,0.8125,-9.786049999999998,0.121875
-9.810699999999997,0.8125,-9.810699999999997,0.11875
-9.835349999999996,0.8125,-9.835349999999996,0.121875
-9.859999999999998,0.8125,-9.859999999999998,0.11875
-9.884649999999997,0.8125,-9.884649999999997,0.125
-9.909299999999996,0.8125,-9.909299999999996,0.121875
-9.933949999999998,0.8125,-9.933949999999998,0.121875
-9.958599999999997,0.75,-9.958599999999997,0.121875
-9.983249999999998,0.8125,-9.983249999999998,0.11875
-10.007899999999998,0.8125,-10.007899999999998,0.11875
-10.032549999999997,0.8125,-10.032549999999997,0.121875
-10.057199999999998,0.75,-10.057199999999998,0.11875
-10.081849999999998,0.875,-10.081849999999998,0.11875
-10.106499999999997,0.75,-10.106499999999997,0.121875
-10.131149999999998,0.875,-10.131149999999998,0.121875
-10.155799999999997,0.8125,-10.155799999999997,0.125
-10.180449999999997,0.8125,-10.180449999999997,0.121875
-10.205099999999998,0.75,-10.205099999999998,0.121875
-10.229749999999997,0.75,-10.229749999999997,0.121875
-10.254399999999997,0.875,-10.254399999999997,0.11875
-10.279049999999998,0.8125,-10.279049999999998,0.121875
-10.303699999999997,0.8125,-10.303699999999997,0.11875
-10.328349999999997,0.8125,-10.328349999999997,0.121875
-10.352999999999998,0.75,-10.352999999999998,0.121875
-10.377649999999997,0.8125,-10.377649999999997,0.11875
-10.402299999999997,0.8125,-10.402299999999997,0.125
-10.426949999999998,0.8125,-10.426949999999998,0.121875
-10.451599999999997,0.8125,-10.451599999999997,0.11875
-10.476249999999997,0.8125,-10.476249999999997,0.115625
-10.500899999999998,0.75,-10.500899999999998,0.121875
-10.525549999999997,0.75,-10.525549999999997,0.121875
-10.550199999999997,0.875,-10.550199999999997,0.11875
-10.574849999999998,0.75,-10.574849999999998,0.121875
-10.599499999999997,0.8125,-10.599499999999997,0.121875
-10.624149999999997,0.8125,-10.624149999999997,0.11875
-10.648799999999998,0.8125,-10.648799999999998,0.121875
-10.673449999999997,0.75,-10.673449999999997,0.121875
-10.698099999999997,0.8125,-10.698099999999997,0.121875
-10.722749999999998,0.8125,-10.722749999999998,0.121875
-10.747399999999997,0.75,-10.747399999999997,0.121875
-10.772049999999997,0.875,-10.772049999999997,0.121875
-10.796699999999998,0.8125,-10.796699999999998,0.121875
-10.821349999999997,0.75,-10.821349999999997,0.125
-10.845999999999997,0.75,-10.845999999999997,0.121875
-10.870649999999998,0.8125,-10.870649999999998,0.121875
-10.895299999999997,0.75,-10.895299999999997,0.121875
-10.919949999999996,0.8125,-10.919949999999996,0.11875
-10.944599999999998,0.875,-10.944599999999998,0.121875
-10.969249999999997,0.8125,-10.969249999999997,0.11875
-10.993899999999996,0.8125,-10.993899999999996,0.121875
-11.018549999999998,0.8125,-11.018549999999998,0.125
-11.043199999999997,0.8125,-11.043199999999997,0.11875
-11.067849999999996,0.875,-11.067849999999996,0.121875
-11.092499999999998,0.8125,-11.092499999999998,0.121875
-11.117149999999997,0.75,-11.117149999999997,0.11875
-11.141799999999996,0.8125,-11.141799999999996,0.11875
-11.166449999999998,0.8125,-11.166449999999998,0.121875
-11.191099999999997,0.75,-11.191099999999997,0.121875
-11.215749999999996,0.875,-11.215749999999996,0.121875
-11.240399999999998,0.75,-11.240399999999998,0.121875
-11.265049999999997,0.8125,-11.265049999999997,0.121875
-11.289699999999996,0.75,-11.289699999999996,0.121875
-11.314349999999997,0.8125,-11.314349999999997,0.121875
-11.338999999999997,0.8125,-11.338999999999997,0.121875
-11.363649999999996,0.75,-11.363649999999996,0.121875
-11.388299999999997,0.8125,-11.388299999999997,0.121875
-11.412949999999997,0.75,-11.412949999999997,0.11875
-11.437599999999996,0.8125,-11.437599999999996,0.121875
-11.462249999999997,0.8125,-11.462249999999997,0.121875
-11.486899999999997,0.8125,-11.486899999999997,0.121875
-11.511549999999996,0.875,-11.511549999999996,0.121875
-11.536199999999997,0.75,-11.536199999999997,0.11875
-11.560849999999997,0.875,-11.560849999999997,0.125
-11.585499999999996,0.8125,-11.585499999999996,0.121875
-11.610149999999997,0.875,-11.610149999999997,0.11875
-11.634799999999997,0.8125,-11.634799999999997,0.121875
-11.659449999999996,0.8125,-11.659449999999996,0.121875
-11.684099999999997,0.75,-11.684099999999997,0.121875
-11.708749999999997,0.8125,-11.708749999999997,0.11875
-11.733399999999996,0.8125,-11.733399999999996,0.121875
-11.758049999999997,0.75,-11.758049999999997,0.121875
-11.782699999999997,0.875,-11.782699999999997,0.121875
-11.807349999999998,0.8125,-11.807349999999998,0.121875
-11.831999999999997,0.8125,-11.831999999999997,0.121875
-11.856649999999997,0.875,-11.856649999999997,0.121875
-11.881299999999998,0.6875,-11.881299999999998,0.11875
-11.905949999999997,0.8125,-11.905949999999997,0.121875
-11.930599999999997,0.75,-11.930599999999997,0.121875
-11.955249999999998,0.75,-11.955249999999998,0.121875
-11.979899999999997,0.8125,-11.979899999999997,0.121875
-12.004549999999997,0.75,-12.004549999999997,0.121875
-12.029199999999998,0.875,-12.029199999999998,0.121875
-12.053849999999997,0.75,-12.053849999999997,0.125
-12.078499999999996,0.8125,-12.078499999999996,0.121875
-12.103149999999998,0.8125,-12.103149999999998,0.121875
-12.127799999999997,0.875,-12.127799999999997,0.125
-12.152449999999996,0.8125,-12.152449999999996,0.121875
-12.177099999999998,0.8125,-12.177099999999998,0.121875
-12.201749999999997,0.875,-12.201749999999997,0.121875
-12.226399999999996,0.8125,-12.226399999999996,0.11875
-12.251049999999998,0.8125,-12.251049999999998,0.121875
-12.275699999999997,0.8125,-12.275699999999997,0.121875
-12.300349999999996,0.875,-12.300349999999996,0.121875
-12.324999999999998,0.8125,-12.324999999999998,0.121875
-12.349649999999997,0.8125,-12.349649999999997,0.121875
