Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage
-1.0352999999999999,0.875,-1.0352999999999999,0.0
-1.05995,0.75,-1.05995,0.0
-1.0845999999999998,0.8125,-1.0845999999999998,0.0
-1.1092499999999998,0.8125,-1.1092499999999998,0.00625
-1.1339,0.875,-1.1339,0.0
-1.1585499999999997,0.75,-1.1585499999999997,0.003125
-1.1831999999999998,0.8125,-1.1831999999999998,0.0
-1.2078499999999999,0.875,-1.2078499999999999,0.003125
-1.2324999999999997,0.8125,-1.2324999999999997,0.0
-1.2571499999999998,0.8125,-1.2571499999999998,0.003125
-1.2817999999999998,0.8125,-1.2817999999999998,0.003125
-1.30645,0.8125,-1.30645,0.0
-1.3310999999999997,0.8125,-1.3310999999999997,0.003125
-1.3557499999999998,0.75,-1.3557499999999998,0.0
-1.3803999999999998,0.875,-1.3803999999999998,0.0
-1.4050499999999997,0.8125,-1.4050499999999997,0.0
-1.4296999999999997,0.875,-1.4296999999999997,0.0
-1.4543499999999998,0.8125,-1.4543499999999998,0.0
-1.4789999999999996,0.75,-1.4789999999999996,0.003125
-1.5036499999999997,0.875,-1.5036499999999997,0.003125
-1.5282999999999998,0.8125,-1.5282999999999998,0.0
-1.5529499999999998,0.875,-1.5529499999999998,0.0
-1.5775999999999997,0.8125,-1.5775999999999997,0.0
-1.6022499999999997,0.75,-1.6022499999999997,0.0
-1.6268999999999998,0.75,-1.6268999999999998,0.003125
-1.6515499999999996,0.75,-1.6515499999999996,0.0
-1.6761999999999997,0.8125,-1.6761999999999997,0.0
-1.7008499999999998,0.875,-1.7008499999999998,0.0
-1.7254999999999998,0.75,-1.7254999999999998,0.0
-1.7501499999999997,0.875,-1.7501499999999997,0.0
-1.7747999999999997,0.8125,-1.7747999999999997,0.0
-1.7994499999999998,0.8125,-1.7994499999999998,0.0
-1.8240999999999996,0.8125,-1.8240999999999996,0.003125
-1.8487499999999997,0.8125,-1.8487499999999997,0.003125
-1.8733999999999997,0.8125,-1.8733999999999997,0.0
-1.8980499999999996,0.8125,-1.8980499999999996,0.003125
-1.9226999999999996,0.75,-1.9226999999999996,0.003125
-1.9473499999999997,0.75,-1.9473499999999997,0.003125
-1.9719999999999998,0.8125,-1.9719999999999998,0.0
-1.9966499999999996,0.8125,-1.9966499999999996,0.0
-2.0212999999999997,0.8125,-2.0212999999999997,-0.003125
-2.0459499999999995,0.8125,-2.0459499999999995,0.003125
-2.0705999999999993,0.75,-2.0705999999999993,0.003125
-2.0952499999999996,0.8125,-2.0952499999999996,-0.003125
-2.1198999999999995,0.8125,-2.1198999999999995,0.0
-2.1445499999999993,0.8125,-2.1445499999999993,0.003125
-2.1691999999999996,0.8125,-2.1691999999999996,0.003125
-2.1938499999999994,0.875,-2.1938499999999994,0.0
-2.2184999999999993,0.8125,-2.2184999999999993,0.003125
-2.2431499999999995,0.8125,-2.2431499999999995,0.0
-2.2677999999999994,0.75,-2.2677999999999994,0.0
-2.292449999999999,0.8125,-2.292449999999999,0.0
-2.3170999999999995,0.875,-2.3170999999999995,0.0
-2.3417499999999993,0.75,-2.3417499999999993,0.0
-2.366399999999999,0.8125,-2.366399999999999,0.0
-2.3910499999999995,0.75,-2.3910499999999995,-0.003125
-2.4156999999999993,0.8125,-2.4156999999999993,0.0
-2.440349999999999,0.75,-2.440349999999999,0.0
-2.4649999999999994,0.875,-2.4649999999999994,0.003125
-2.4896499999999993,0.875,-2.4896499999999993,-0.003125
-2.5142999999999995,0.8125,-2.5142999999999995,0.0
-2.5389499999999994,0.8125,-2.5389499999999994,-0.003125
-2.563599999999999,0.8125,-2.563599999999999,-0.003125
-2.5882499999999995,0.8125,-2.5882499999999995,0.0
-2.6128999999999993,0.8125,-2.6128999999999993,0.003125
-2.637549999999999,0.8125,-2.637549999999999,-0.003125
-2.6621999999999995,0.8125,-2.6621999999999995,0.0
-2.6868499999999993,0.8125,-2.6868499999999993,0.003125
-2.711499999999999,0.8125,-2.711499999999999,0.003125
-2.7361499999999994,0.8125,-2.7361499999999994,0.003125
-2.7607999999999993,0.75,-2.7607999999999993,0.0
-2.785449999999999,0.8125,-2.785449999999999,-0.003125
-2.8100999999999994,0.75,-2.8100999999999994,0.0
-2.834749999999999,0.875,-2.834749999999999,-0.003125
-2.859399999999999,0.8125,-2.859399999999999,0.003125
-2.8840499999999993,0.875,-2.8840499999999993,0.003125
-2.908699999999999,0.875,-2.908699999999999,0.0
-2.933349999999999,0.875,-2.933349999999999,0.003125
-2.9579999999999993,0.8125,-2.9579999999999993,0.0
-2.982649999999999,0.75,-2.982649999999999,0.003125
-3.0072999999999994,0.8125,-3.0072999999999994,0.0
-3.0319499999999993,0.6875,-3.0319499999999993,0.0
-3.056599999999999,0.8125,-3.056599999999999,0.0
-3.0812499999999994,0.8125,-3.0812499999999994,0.003125
-3.105899999999999,0.75,-3.105899999999999,0.0
-3.130549999999999,0.875,-3.130549999999999,0.0
-3.1551999999999993,0.75,-3.1551999999999993,0.003125
-3.179849999999999,0.8125,-3.179849999999999,0.0
-3.204499999999999,0.8125,-3.204499999999999,-0.003125
-3.2291499999999993,0.875,-3.2291499999999993,0.0
-3.253799999999999,0.8125,-3.253799999999999,0.0
-3.278449999999999,0.875,-3.278449999999999,0.0
-3.3030999999999993,0.8125,-3.3030999999999993,0.0
-3.327749999999999,0.8125,-3.327749999999999,0.0
-3.352399999999999,0.875,-3.352399999999999,0.003125
-3.377049999999999,0.8125,-3.377049999999999,0.0
-3.401699999999999,0.8125,-3.401699999999999,0.0
-3.4263499999999993,0.75,-3.4263499999999993,0.0
-3.450999999999999,0.75,-3.450999999999999,0.0
-3.475649999999999,0.75,-3.475649999999999,0.0
-3.5002999999999993,0.875,-3.5002999999999993,0.0
-3.524949999999999,0.8125,-3.524949999999999,0.003125
-3.549599999999999,0.75,-3.549599999999999,0.0
-3.5742499999999993,0.6875,-3.5742499999999993,0.003125
-3.598899999999999,0.75,-3.598899999999999,-0.003125
-3.623549999999999,0.8125,-3.623549999999999,0.003125
-3.648199999999999,0.8125,-3.648199999999999,0.0
-3.672849999999999,0.875,-3.672849999999999,0.0
-3.697499999999999,0.8125,-3.697499999999999,0.003125
-3.722149999999999,0.75,-3.722149999999999,-0.003125
-3.746799999999999,0.8125,-3.746799999999999,0.003125
-3.771449999999999,0.75,-3.771449999999999,0.0
-3.796099999999999,0.8125,-3.796099999999999,0.003125
-3.820749999999999,0.875,-3.820749999999999,0.0
-3.845399999999999,0.75,-3.845399999999999,0.0
-3.870049999999999,0.8125,-3.870049999999999,0.003125
-3.894699999999999,0.8125,-3.894699999999999,0.0
-3.9193499999999992,0.75,-3.9193499999999992,0.0
-3.943999999999999,0.875,-3.943999999999999,0.0
-3.968649999999999,0.8125,-3.968649999999999,0.0
-3.993299999999999,0.75,-3.993299999999999,0.0
-4.017949999999999,0.8125,-4.017949999999999,0.0
-4.042599999999999,0.75,-4.042599999999999,0.0
-4.06725,0.8125,-4.06725,0.0
-4.0919,0.8125,-4.0919,0.0
-4.116549999999999,0.8125,-4.116549999999999,0.003125
-4.1411999999999995,0.75,-4.1411999999999995,0.0
-4.16585,0.8125,-4.16585,0.0
-4.190499999999999,0.8125,-4.190499999999999,0.003125
-4.2151499999999995,0.8125,-4.2151499999999995,0.0
-4.2398,0.875,-4.2398,0.003125
-4.264449999999999,0.875,-4.264449999999999,0.0
-4.2890999999999995,0.8125,-4.2890999999999995,0.003125
-4.31375,0.875,-4.31375,0.003125
-4.338399999999999,0.8125,-4.338399999999999,0.003125
-4.363049999999999,0.875,-4.363049999999999,0.0
-4.3877,0.75,-4.3877,0.003125
-4.412349999999999,0.875,-4.412349999999999,0.0
-4.436999999999999,0.75,-4.436999999999999,0.003125
-4.46165,0.8125,-4.46165,0.0
-4.486299999999999,0.8125,-4.486299999999999,0.0
-4.510949999999999,0.8125,-4.510949999999999,0.0
-4.5356,0.8125,-4.5356,0.003125
-4.560249999999999,0.8125,-4.560249999999999,0.003125
-4.584899999999999,0.8125,-4.584899999999999,0.00625
-4.60955,0.8125,-4.60955,0.0
-4.634199999999999,0.75,-4.634199999999999,0.0
-4.658849999999999,0.8125,-4.658849999999999,0.0
-4.6834999999999996,0.75,-4.6834999999999996,0.0
-4.708149999999999,0.875,-4.708149999999999,0.0
-4.732799999999999,0.75,-4.732799999999999,0.003125
-4.7574499999999995,0.75,-4.7574499999999995,0.0
-4.782099999999999,0.8125,-4.782099999999999,0.0
-4.806749999999999,0.75,-4.806749999999999,0.0
-4.8313999999999995,0.875,-4.8313999999999995,0.0
-4.856049999999999,0.8125,-4.856049999999999,0.0
-4.880699999999999,0.75,-4.880699999999999,0.0
-4.905349999999999,0.875,-4.905349999999999,0.003125
-4.929999999999999,0.75,-4.929999999999999,0.003125
-4.954649999999999,0.8125,-4.954649999999999,0.0
-4.979299999999999,0.8125,-4.979299999999999,0.0
-5.00395,0.875,-5.00395,0.0
-5.028599999999999,0.75,-5.028599999999999,0.0
-5.053249999999999,0.8125,-5.053249999999999,-0.003125
-5.0779,0.9375,-5.0779,0.0
-5.102549999999999,0.8125,-5.102549999999999,0.0
-5.127199999999999,0.8125,-5.127199999999999,0.0
-5.15185,0.875,-5.15185,0.003125
-5.176499999999999,0.75,-5.176499999999999,0.003125
-5.201149999999999,0.8125,-5.201149999999999,0.003125
-5.2258,0.75,-5.2258,0.003125
-5.250449999999999,0.6875,-5.250449999999999,-0.003125
-5.275099999999999,0.875,-5.275099999999999,0.003125
-5.2997499999999995,0.8125,-5.2997499999999995,-0.003125
-5.324399999999999,0.75,-5.324399999999999,0.0
-5.349049999999999,0.8125,-5.349049999999999,0.003125
-5.3736999999999995,0.8125,-5.3736999999999995,0.0
-5.398349999999999,0.75,-5.398349999999999,0.0
-5.422999999999999,0.875,-5.422999999999999,0.0
-5.447649999999999,0.75,-5.447649999999999,0.0
-5.472299999999999,0.8125,-5.472299999999999,0.003125
-5.496949999999999,0.75,-5.496949999999999,0.0
-5.521599999999999,0.8125,-5.521599999999999,0.003125
-5.546249999999999,0.75,-5.546249999999999,0.0
-5.570899999999999,0.8125,-5.570899999999999,0.003125
-5.595549999999999,0.8125,-5.595549999999999,0.0
-5.620199999999999,0.875,-5.620199999999999,0.0
-5.644849999999999,0.8125,-5.644849999999999,0.0
-5.669499999999999,0.875,-5.669499999999999,0.0
-5.694149999999999,0.8125,-5.694149999999999,0.003125
-5.718799999999999,0.75,-5.718799999999999,0.0
-5.743449999999999,0.8125,-5.743449999999999,0.0
-5.768099999999999,0.75,-5.768099999999999,0.003125
-5.792749999999999,0.75,-5.792749999999999,0.0
-5.817399999999999,0.75,-5.817399999999999,0.003125
-5.842049999999999,0.75,-5.842049999999999,0.0
-5.866699999999999,0.8125,-5.866699999999999,0.0
-5.891349999999999,0.875,-5.891349999999999,0.003125
-5.9159999999999995,0.75,-5.9159999999999995,0.0
-5.940649999999999,0.75,-5.940649999999999,0.003125
-5.965299999999999,0.8125,-5.965299999999999,0.003125
-5.989949999999999,0.8125,-5.989949999999999,0.0
-6.014599999999999,0.8125,-6.014599999999999,0.003125
-6.039249999999999,0.75,-6.039249999999999,0.003125
-6.063899999999999,0.8125,-6.063899999999999,-0.003125
-6.088549999999999,0.8125,-6.088549999999999,0.0
-6.113199999999999,0.8125,-6.113199999999999,0.0
-6.137849999999999,0.875,-6.137849999999999,0.0
-6.162499999999999,0.8125,-6.162499999999999,0.003125
-6.187149999999999,0.8125,-6.187149999999999,0.0
-6.211799999999999,0.8125,-6.211799999999999,0.0
-6.236449999999999,0.75,-6.236449999999999,0.0
-6.261099999999999,0.8125,-6.261099999999999,0.0
-6.285749999999999,0.75,-6.285749999999999,0.0
-6.310399999999999,0.875,-6.310399999999999,0.003125
-6.335049999999999,0.8125,-6.335049999999999,0.0
-6.359699999999999,0.75,-6.359699999999999,0.003125
-6.384349999999999,0.8125,-6.384349999999999,0.003125
-6.408999999999999,0.8125,-6.408999999999999,0.003125
-6.433649999999999,0.75,-6.433649999999999,0.003125
-6.458299999999999,0.8125,-6.458299999999999,0.0
-6.482949999999999,0.75,-6.482949999999999,0.0
-6.507599999999999,0.8125,-6.507599999999999,0.0
-6.532249999999999,0.8125,-6.532249999999999,0.003125
-6.556899999999999,0.75,-6.556899999999999,0.003125
-6.581549999999999,0.75,-6.581549999999999,-0.003125
-6.6061999999999985,0.8125,-6.6061999999999985,0.003125
-6.630849999999999,0.8125,-6.630849999999999,0.0
-6.655499999999999,0.75,-6.655499999999999,0.0
-6.6801499999999985,0.8125,-6.6801499999999985,0.0
-6.704799999999999,0.8125,-6.704799999999999,0.0
-6.729449999999999,0.8125,-6.729449999999999,-0.003125
-6.754099999999998,0.8125,-6.754099999999998,0.003125
-6.778749999999999,0.875,-6.778749999999999,0.0
-6.803399999999999,0.75,-6.803399999999999,0.003125
-6.828049999999999,0.75,-6.828049999999999,0.0
-6.852699999999999,0.8125,-6.852699999999999,0.0
-6.877349999999999,0.8125,-6.877349999999999,0.0
-6.901999999999999,0.8125,-6.901999999999999,-0.003125
-6.926649999999999,0.8125,-6.926649999999999,0.0
-6.951299999999999,0.8125,-6.951299999999999,-0.003125
-6.975949999999999,0.8125,-6.975949999999999,0.003125
-7.000599999999999,0.75,-7.000599999999999,0.003125
-7.025249999999999,0.8125,-7.025249999999999,0.003125
-7.049899999999999,0.8125,-7.049899999999999,0.0
-7.074549999999999,0.75,-7.074549999999999,0.0
-7.099199999999999,0.8125,-7.099199999999999,0.0
-7.123849999999999,0.875,-7.123849999999999,0.0
-7.1484999999999985,0.875,-7.1484999999999985,-0.003125
-7.173149999999999,0.8125,-7.173149999999999,0.0
-7.197799999999999,0.875,-7.197799999999999,-0.003125
-7.2224499999999985,0.8125,-7.2224499999999985,0.003125
-7.247099999999999,0.8125,-7.247099999999999,0.0
-7.271749999999999,0.8125,-7.271749999999999,0.0
-7.296399999999998,0.8125,-7.296399999999998,0.0
-7.321049999999999,0.75,-7.321049999999999,0.0
-7.345699999999999,0.8125,-7.345699999999999,0.0
-7.370349999999998,0.8125,-7.370349999999998,0.0
-7.394999999999999,0.8125,-7.394999999999999,0.003125
-7.419649999999999,0.8125,-7.419649999999999,0.0
-7.444299999999998,0.8125,-7.444299999999998,0.0
-7.468949999999999,0.8125,-7.468949999999999,-0.003125
-7.493599999999999,0.8125,-7.493599999999999,0.0
-7.518249999999998,0.8125,-7.518249999999998,0.0
-7.542899999999999,0.75,-7.542899999999999,0.0
-7.567549999999999,0.8125,-7.567549999999999,0.0
-7.592199999999998,0.75,-7.592199999999998,0.003125
-7.616849999999999,0.8125,-7.616849999999999,0.0
-7.641499999999999,0.8125,-7.641499999999999,0.0
-7.666149999999998,0.8125,-7.666149999999998,0.0
-7.6907999999999985,0.75,-7.6907999999999985,0.0
-7.715449999999999,0.8125,-7.715449999999999,0.0
-7.740099999999999,0.75,-7.740099999999999,0.0
-7.7647499999999985,0.8125,-7.7647499999999985,0.0
-7.789399999999999,0.8125,-7.789399999999999,0.0
-7.814049999999999,0.875,-7.814049999999999,0.0
-7.8386999999999984,0.8125,-7.8386999999999984,0.0
-7.863349999999999,0.8125,-7.863349999999999,0.0
-7.887999999999999,0.8125,-7.887999999999999,0.0
-7.912649999999998,0.8125,-7.912649999999998,0.0
-7.937299999999999,0.8125,-7.937299999999999,0.003125
-7.961949999999999,0.8125,-7.961949999999999,0.0
-7.986599999999998,0.8125,-7.986599999999998,0.0
-8.011249999999999,0.75,-8.011249999999999,0.003125
-8.035899999999998,0.875,-8.035899999999998,0.0
-8.060549999999997,0.8125,-8.060549999999997,0.0
-8.085199999999997,0.8125,-8.085199999999997,0.003125
-8.109849999999998,0.75,-8.109849999999998,0.0
-8.134499999999997,0.8125,-8.134499999999997,0.003125
-8.159149999999999,0.8125,-8.159149999999999,0.003125
-8.183799999999998,0.875,-8.183799999999998,0.0
-8.208449999999997,0.8125,-8.208449999999997,0.003125
-8.233099999999999,0.75,-8.233099999999999,-0.003125
-8.257749999999998,0.8125,-8.257749999999998,0.0
-8.282399999999997,0.75,-8.282399999999997,-0.003125
-8.307049999999998,0.75,-8.307049999999998,0.003125
-8.331699999999998,0.8125,-8.331699999999998,0.003125
-8.356349999999997,0.75,-8.356349999999997,0.0
-8.380999999999998,0.8125,-8.380999999999998,0.003125
-8.405649999999998,0.8125,-8.405649999999998,0.003125
-8.430299999999997,0.8125,-8.430299999999997,0.0
-8.454949999999998,0.8125,-8.454949999999998,0.0
-8.479599999999998,0.8125,-8.479599999999998,0.003125
-8.504249999999997,0.875,-8.504249999999997,0.0
-8.528899999999998,0.8125,-8.528899999999998,0.0
-8.553549999999998,0.8125,-8.553549999999998,0.0
-8.578199999999997,0.75,-8.578199999999997,0.0
-8.602849999999998,0.875,-8.602849999999998,0.0
-8.627499999999998,0.8125,-8.627499999999998,0.0
-8.652149999999997,0.8125,-8.652149999999997,0.003125
-8.676799999999998,0.8125,-8.676799999999998,0.0
-8.701449999999998,0.8125,-8.701449999999998,0.0
-8.726099999999997,0.8125,-8.726099999999997,0.0
-8.750749999999998,0.8125,-8.750749999999998,0.003125
-8.775399999999998,0.8125,-8.775399999999998,0.003125
-8.800049999999997,0.8125,-8.800049999999997,0.0
-8.824699999999998,0.8125,-8.824699999999998,0.003125
-8.849349999999998,0.8125,-8.849349999999998,0.0
-8.873999999999997,0.8125,-8.873999999999997,0.003125
-8.898649999999998,0.75,-8.898649999999998,0.0
-8.923299999999998,0.75,-8.923299999999998,0.00625
-8.947949999999997,0.75,-8.947949999999997,0.003125
-8.972599999999998,0.8125,-8.972599999999998,0.0
-8.997249999999998,0.75,-8.997249999999998,-0.003125
-9.021899999999997,0.75,-9.021899999999997,0.003125
-9.046549999999998,0.8125,-9.046549999999998,0.0
-9.071199999999997,0.8125,-9.071199999999997,0.0
-9.095849999999997,0.75,-9.095849999999997,0.0
-9.120499999999998,0.8125,-9.120499999999998,0.003125
-9.145149999999997,0.8125,-9.145149999999997,0.0
-9.169799999999997,0.75,-9.169799999999997,0.003125
-9.194449999999998,0.8125,-9.194449999999998,0.003125
-9.219099999999997,0.75,-9.219099999999997,0.003125
-9.243749999999997,0.75,-9.243749999999997,0.0
-9.268399999999998,0.875,-9.268399999999998,0.0
-9.293049999999997,0.8125,-9.293049999999997,0.0
-9.317699999999997,0.75,-9.317699999999997,0.003125
-9.342349999999998,0.8125,-9.342349999999998,0.0
-9.366999999999997,0.8125,-9.366999999999997,0.0
-9.391649999999997,0.8125,-9.391649999999997,0.0
-9.416299999999998,0.8125,-9.416299999999998,0.003125
-9.440949999999997,0.8125,-9.440949999999997,0.003125
-9.465599999999997,0.75,-9.465599999999997,0.0
-9.490249999999998,0.75,-9.490249999999998,0.0
-9.514899999999997,0.8125,-9.514899999999997,0.0
-9.539549999999997,0.8125,-9.539549999999997,0.0
-9.564199999999998,0.75,-9.564199999999998,0.0
-9.588849999999997,0.8125,-9.588849999999997,0.0
-9.613499999999997,0.8125,-9.613499999999997,0.00625
-9.638149999999998,0.8125,-9.638149999999998,0.0
-9.662799999999997,0.75,-9.662799999999997,0.0
-9.687449999999997,0.8125,-9.687449999999997,0.0
-9.712099999999998,0.8125,-9.712099999999998,0.003125
-9.736749999999997,0.8125,-9.736749999999997,0.0
-9.761399999999997,0.8125,-9.761399999999997,0.0
-9.786049999999998,0.8125,-9.786049999999998,0.0
-9.810699999999997,0.8125,-9.810699999999997,-0.003125
-9.835349999999996,0.75,-9.835349999999996,0.0
-9.859999999999998,0.8125,-9.859999999999998,0.0
-9.884649999999997,0.8125,-9.884649999999997,0.003125
-9.909299999999996,0.75,-9.909299999999996,0.0
-9.933949999999998,0.8125,-9.933949999999998,0.0
-9.958599999999997,0.75,-9.958599999999997,0.003125
-9.983249999999998,0.75,-9.983249999999998,0.003125
-10.007899999999998,0.8125,-10.007899999999998,0.0
-10.032549999999997,0.8125,-10.032549999999997,0.003125
-10.057199999999998,0.875,-10.057199999999998,-0.003125
-10.081849999999998,0.8125,-10.081849999999998,0.0
-10.106499999999997,0.8125,-10.106499999999997,0.0
-10.131149999999998,0.8125,-10.131149999999998,0.003125
-10.155799999999997,0.8125,-10.155799999999997,0.0
-10.180449999999997,0.75,-10.180449999999997,0.003125
-10.205099999999998,0.75,-10.205099999999998,0.0
-10.229749999999997,0.875,-10.229749999999997,-0.003125
-10.254399999999997,0.8125,-10.254399999999997,0.0
-10.279049999999998,0.8125,-10.279049999999998,0.0
-10.303699999999997,0.8125,-10.303699999999997,0.0
-10.328349999999997,0.8125,-10.328349999999997,-0.003125
-10.352999999999998,0.8125,-10.352999999999998,0.0
-10.377649999999997,0.75,-10.377649999999997,0.003125
-10.402299999999997,0.8125,-10.402299999999997,0.003125
-10.426949999999998,0.8125,-10.426949999999998,0.003125
-10.451599999999997,0.875,-10.451599999999997,0.0
-10.476249999999997,0.8125,-10.476249999999997,0.0
-10.500899999999998,0.8125,-10.500899999999998,0.0
-10.525549999999997,0.8125,-10.525549999999997,-0.003125
-10.550199999999997,0.875,-10.550199999999997,0.0
-10.574849999999998,0.875,-10.574849999999998,0.003125
-10.599499999999997,0.8125,-10.599499999999997,0.0
-10.624149999999997,0.875,-10.624149999999997,0.0
-10.648799999999998,0.8125,-10.648799999999998,0.0
-10.673449999999997,0.8125,-10.673449999999997,0.0
-10.698099999999997,0.8125,-10.698099999999997,0.003125
-10.722749999999998,0.875,-10.722749999999998,0.003125
-10.747399999999997,0.8125,-10.747399999999997,-0.003125
-10.772049999999997,0.75,-10.772049999999997,0.0
-10.796699999999998,0.75,-10.796699999999998,-0.003125
-10.821349999999997,0.8125,-10.821349999999997,0.0
-10.845999999999997,0.8125,-10.845999999999997,0.003125
-10.870649999999998,0.8125,-10.870649999999998,0.0
-10.895299999999997,0.8125,-10.895299999999997,0.003125
-10.919949999999996,0.8125,-10.919949999999996,0.003125
-10.944599999999998,0.8125,-10.944599999999998,0.003125
-10.969249999999997,0.8125,-10.969249999999997,0.0
-10.993899999999996,0.875,-10.993899999999996,0.00625
-11.018549999999998,0.8125,-11.018549999999998,0.003125
-11.043199999999997,0.8125,-11.043199999999997,0.0
-11.067849999999996,0.875,-11.067849999999996,0.0
-11.092499999999998,0.8125,-11.092499999999998,0.0
-11.117149999999997,0.8125,-11.117149999999997,0.0
-11.141799999999996,0.75,-11.141799999999996,0.0
-11.166449999999998,0.8125,-11.166449999999998,0.0
-11.191099999999997,0.75,-11.191099999999997,0.003125
-11.215749999999996,0.8125,-11.215749999999996,0.0
-11.240399999999998,0.8125,-11.240399999999998,0.003125
-11.265049999999997,0.8125,-11.265049999999997,0.0
-11.289699999999996,0.8125,-11.289699999999996,0.003125
-11.314349999999997,0.8125,-11.314349999999997,0.0
-11.338999999999997,0.8125,-11.338999999999997,0.0
-11.363649999999996,0.8125,-11.363649999999996,-0.003125
-11.388299999999997,0.8125,-11.388299999999997,0.0
-11.412949999999997,0.75,-11.412949999999997,0.003125
-11.437599999999996,0.75,-11.437599999999996,0.003125
-11.462249999999997,0.8125,-11.462249999999997,0.003125
-11.486899999999997,0.8125,-11.486899999999997,0.0
-11.511549999999996,0.8125,-11.511549999999996,0.0
-11.536199999999997,0.8125,-11.536199999999997,0.0
-11.560849999999997,0.75,-11.560849999999997,0.0
-11.585499999999996,0.8125,-11.585499999999996,0.003125
-11.610149999999997,0.875,-11.610149999999997,0.0
-11.634799999999997,0.75,-11.634799999999997,0.003125
-11.659449999999996,0.8125,-11.659449999999996,0.0
-11.684099999999997,0.875,-11.684099999999997,0.003125
-11.708749999999997,0.8125,-11.708749999999997,0.0
-11.733399999999996,0.8125,-11.733399999999996,0.0
-11.758049999999997,0.8125,-11.758049999999997,0.003125
-11.782699999999997,0.8125,-11.782699999999997,-0.003125
-11.807349999999998,0.75,-11.807349999999998,0.0
-11.831999999999997,0.75,-11.831999999999997,0.0
-11.856649999999997,0.8125,-11.856649999999997,0.0
-11.881299999999998,0.8125,-11.881299999999998,0.0
-11.905949999999997,0.75,-11.905949999999997,0.0
-11.930599999999997,0.8125,-11.930599999999997,0.0
-11.955249999999998,0.8125,-11.955249999999998,0.003125
-11.979899999999997,0.8125,-11.979899999999997,0.0
-12.004549999999997,0.8125,-12.004549999999997,0.0
-12.029199999999998,0.75,-12.029199999999998,0.003125
-12.053849999999997,0.8125,-12.053849999999997,0.0
-12.078499999999996,0.8125,-12.078499999999996,0.0
-12.103149999999998,0.8125,-12.103149999999998,0.0
-12.127799999999997,0.8125,-12.127799999999997,0.003125
-12.152449999999996,0.75,-12.152449999999996,0.0
-12.177099999999998,0.8125,-12.177099999999998,0.0
-12.201749999999997,0.8125,-12.201749999999997,-0.003125
-12.226399999999996,0.8125,-12.226399999999996,0.00625
-12.251049999999998,0.8125,-12.251049999999998,0.0
-12.275699999999997,0.8125,-12.275699999999997,0.0
-12.300349999999996,0.8125,-12.300349999999996,0.0
-12.324999999999998,0.75,-12.324999999999998,0.0
-12.349649999999997,0.8125,-12.349649999999997,0.0
-12.374299999999996,0.75,-12.374299999999996,0.0
-12.398949999999997,0.8125,-12.398949999999997,0.0
-12.423599999999997,0.8125,-12.423599999999997,0.0
-12.448249999999996,0.8125,-12.448249999999996,0.0
-12.472899999999997,0.8125,-12.472899999999997,0.0
-12.497549999999997,0.75,-12.497549999999997,0.003125
-12.522199999999996,0.8125,-12.522199999999996,0.0
